area,state,seed,action,time,frame,steps,config_id,reward,experiment.step_duration,compatibility_mode,filepath,experiment.update_freq,environment.zone,environment,algorithm,seed_offline,time_offline,action_offline,config_id_offline,frame_offline,experiment.update_freq_offline,experiment.checkpoint,compatibility_mode_offline,experiment.step_duration_offline,filepath_offline,environment.path,experiment.image_save_keys,environment_offline,algorithm_offline
"[41.625  13.25   18.9375 44.5    59.6875 41.1875 49.     61.625  41.1875
 50.875  43.4375 59.5625 35.5    36.1875 54.625  61.6875 19.6875 65.6875
 30.375  11.5    43.0625 51.1875 27.375  31.0625 28.875  11.4375 14.
 26.5    31.6875 27.6875 29.375  32.125  33.9375 19.3125 18.6875 16.375 ]",[1.74421991e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241514.1182525,30,31,-8144594618283321666,-0.0038040151543018,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385246.5819583,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,30.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[43.     15.75   18.0625 44.75   63.625  38.375  52.1875 58.9375 40.0625
 52.375  43.3125 59.4375 33.9375 34.75   56.     65.5    24.875  64.8125
 29.8125 13.6875 43.75   52.5    27.     30.5625 32.5    76.0625 15.625
 24.0625 30.75    0.     30.25   30.625  35.4375 18.75   18.3125 35.    ]",[1.74421997e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241573.9452522,31,32,-8144594618283321666,0.0547987813858858,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385249.2855575,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,31.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[ 44.      13.6875  17.1875  42.875   64.4375  41.5625  55.4375  61.5625
  44.5     52.5625  45.      58.75    35.75    36.875   58.0625  63.6875
  19.625   67.4375  29.6875  11.      43.0625  53.1875  25.3125  39.625
  28.8125  10.75    12.75    24.625   44.25    22.6875  31.3125  35.
  39.1875  18.875   22.4375 191.375 ]",[1.74422003e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241634.010608,32,33,-8144594618283321666,0.0307291361263524,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385252.0677717,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,32.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[43.9375 14.3125 19.4375 45.     65.5    42.9375 49.6875 59.4375 43.375
 50.25   44.3125 61.375  36.75   35.375  56.125  60.5    17.25   64.4375
 33.3125 13.     49.125  53.75   27.5625 33.625  29.375  10.75   15.0625
 24.125  43.125   0.     30.5    30.1875 35.4375 20.875  18.75   13.0625]",[1.74422009e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241693.2242072,33,34,-8144594618283321666,-0.066331263628065,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385254.541619,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,33.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[45.25   13.8125 17.6875 46.6875 63.5625 40.0625 49.4375 59.5    40.1875
 50.75   44.0625 61.3125 35.3125 41.375  59.125  59.375  21.375  63.25
 29.6875 11.875  46.875  58.     30.5625 29.875  28.25   12.5625 14.75
 23.1875 31.5625 15.     30.25   34.875  37.8125 22.125  17.875  49.625 ]",[1.74422015e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241752.3222697,34,35,-8144594618283321666,0.032610026732604,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385257.3249989,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,34.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[43.8125 13.4375 17.8125 45.4375 58.0625 45.     51.     59.1875 41.5
 50.75   45.0625 62.4375 35.8125 39.125  55.875  60.9375 21.25   64.9375
 30.0625 12.375  46.375  53.     26.6875 32.75   30.125  10.3125 14.625
 24.125  38.3125 13.3125 31.1875 31.125  37.6875 21.25   20.5625 15.    ]",[1.74422021e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241813.5631318,35,36,-8144594618283321666,-0.0322363013000985,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385259.7840147,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,35.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[43.4375 13.375  20.6875 44.3125 60.5    38.1875 50.125  61.8125 42.3125
 51.25   44.5625 61.25   41.25   34.875  54.75   63.1875 19.25   67.4375
 32.375  11.25   41.4375 51.9375 28.875  34.9375 29.9375 11.4375 14.3125
 23.4375 43.     23.875  31.75   36.     36.875  20.25   17.0625 41.8125]",[1.74422027e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241874.28132,36,37,-8144594618283321666,0.034945928968087,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385262.5025928,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,36.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[45.75   13.9375 19.25   44.25   63.0625 39.5    51.125  56.9375 42.0625
 53.5    47.4375 60.8125 36.625  38.8125 56.0625 64.625  22.3125 64.5
 31.5625 11.625  44.3125 54.6875 29.375  31.3125 28.3125 11.5    13.6875
 25.     29.5     0.     30.625  31.3125 34.875  19.8125 18.25   11.375 ]",[1.74422033e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241933.984343,37,38,-8144594618283321666,-0.0481704293394097,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385265.307439,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,37.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[45.1875 14.25   18.3125 47.1875 60.9375 38.25   47.9375 62.3125 41.625
 48.375  43.6875 60.9375 34.375  36.25   56.6875 62.6875 21.0625 66.0625
 31.625  11.8125 42.5625 52.5    26.     31.625  29.625   9.9375 12.875
 23.25   32.3125 25.6875 29.     36.25   35.     22.3125 18.25   17.375 ]",[1.74422039e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744241993.779076,38,39,-8144594618283321666,0.0275381107307502,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385268.818499,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,38.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[44.5    12.9375 18.6875 44.0625 64.75   45.4375 48.8125 60.3125 42.5
 51.9375 47.3125 62.8125 35.875  35.8125 57.375  63.1875 23.0625 66.8125
 29.9375 11.6875 42.5625 54.25   28.25   34.1875 28.625  11.25   14.5
 24.     46.0625 27.125  30.8125 32.0625 35.625  20.3125 15.875  45.    ]",[1.74422045e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242054.274781,39,40,-8144594618283321666,0.0314656928323358,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385271.517086,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,39.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[ 44.875   13.9375  19.625   44.625   61.875   40.25    50.0625  63.3125
  42.875   52.8125  44.625   61.3125  35.      39.125   55.5     62.75
  20.4375  65.3125  33.0625  10.9375  43.625   56.125   34.9375  33.25
  30.875   11.1875  13.75    23.625   33.3125  25.5625  30.625   30.1875
  37.125   20.5625  17.25   191.875 ]",[1.74422051e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242113.47111,40,41,-8144594618283321666,0.0120652800086682,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385275.3292358,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,40.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[44.625  12.6875 19.5625 46.9375 60.1875 43.9375 49.6875 60.25   44.5
 51.25   43.8125 63.25   35.375  35.625  56.125  66.875  20.875  65.875
 29.5    12.125  41.3125 53.5    27.75   31.5    31.0625 12.875  14.5625
 24.3125 33.25   26.125  27.9375 34.     34.4375 20.375  19.125  19.75  ]",[1.74422057e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242173.8512926,41,42,-8144594618283321666,-0.0547820491461632,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385279.1747117,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,41.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[45.0625 14.875  20.125  46.     58.5    37.3125 50.1875 63.125  41.5625
 52.9375 43.5    59.6875 34.8125 34.5625 54.0625 61.5625 23.     67.5625
 32.375  11.3125 42.0625 54.125  27.9375 42.6875 29.3125 21.3125 12.375
 22.9375 45.25   24.4375 29.9375 34.     35.9375 19.375  14.875  16.8125]",[1.74422064e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242236.487875,42,43,-8144594618283321666,0.0135080648774185,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385281.8296187,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,42.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[45.3125 14.     19.     43.0625 66.625  38.625  49.5625 61.5    39.4375
 51.625  41.8125 63.8125 35.75   41.375  57.75   64.375  20.25   65.125
 33.8125 12.1875 44.75   54.375  35.8125 38.25   32.25   11.0625 12.375
 24.25   32.8125  0.     30.3125 33.125  37.0625 22.75   20.0625 14.0625]",[1.74422071e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242310.3689308,43,44,-8144594618283321666,-0.0072557487230824,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385284.2542918,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,43.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[44.875  13.     21.6875 43.9375 58.6875 39.875  52.25   60.75   42.125
 52.5625 42.     60.75   35.875  35.625  57.4375 63.6875 21.4375 67.1875
 30.4375 12.3125 43.125  54.5625 26.8125 31.5    30.1875 10.9375 14.0625
 24.375  38.5    24.4375 31.5625 33.5625 38.3125 19.4375 19.8125 21.8125]",[1.7442208e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242400.54537,44,45,-8144594618283321666,0.0040034008118898,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385286.622559,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,44.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[44.0625 13.4375 19.     43.     63.4375 42.25   51.1875 60.4375 41.75
 53.3125 46.1875 59.625  40.125  35.3125 53.6875 64.25   23.625  65.
 33.625  14.75   44.625  56.625  31.6875 37.75   29.9375 11.5    14.375
 23.3125 30.9375  0.     30.9375 35.625  35.5    20.6875 18.5    18.375 ]",[1.74422088e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242482.4871898,45,46,-8144594618283321666,-0.0007994000348785,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385289.247331,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,45.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[ 45.25    12.5625  18.6875  43.5625  60.25    40.1875  50.4375  59.125
  44.      51.1875  43.75    59.0625  35.125   37.9375  55.3125  63.6875
  21.3125  65.5625  31.25    11.8125  43.375   53.375   29.1875  29.75
  29.25    11.3125  15.125   23.75    44.4375  25.375   32.75    30.75
  35.8125  19.8125  16.9375 201.8125]",[1.74422097e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242572.5712068,46,47,-8144594618283321666,0.0336276302675443,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385291.7972038,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,46.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[ 44.1875  13.3125  19.375   45.      60.125   41.25    50.75    59.4375
  42.5     52.25    42.875   57.75    39.4375  35.8125  57.625   64.4375
  19.8125  64.5625  31.125   11.375   45.25    52.5625  25.5     33.875
  30.875   11.5625  16.0625  23.3125  29.75    25.      29.625   32.375
  38.625   21.5     17.125  218.125 ]",[1.74422106e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242656.4421484,47,48,-8144594618283321666,-0.0059060254887172,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385294.5336342,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,47.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[41.5625 16.5    18.0625 44.375  63.625  40.     49.9375 60.375  43.5625
 50.6875 44.8125 58.3125 38.25   34.6875 55.9375 63.9375 17.4375 66.1875
 33.25   14.3125 45.4375 53.875  29.1875 33.5625 28.5    10.4375 13.375
 23.5    32.5625  0.     30.25   31.75   36.8125 19.3125 19.1875 21.    ]",[1.74422115e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242746.540138,48,49,-8144594618283321666,-0.0513040325998055,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385297.0490854,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,48.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[43.6875 13.5    19.0625 44.0625 61.8125 37.9375 51.25   60.4375 41.4375
 52.5625 43.0625 64.5    38.625  37.0625 58.25   64.9375 20.375  66.125
 29.9375 10.3125 43.3125 51.6875 28.5625 32.875  29.5625 11.875  14.5625
 23.1875 43.4375 67.6875 29.3125 31.75   37.0625 19.5    18.375  14.1875]",[1.74422123e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242825.5084152,49,50,-8144594618283321666,0.0495684684874767,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385299.3558292,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,49.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[43.5    13.3125 18.125  45.5    62.4375 42.125  50.3125 59.1875 57.5625
 54.25   40.9375 60.6875 41.625  40.8125 55.5    61.25   22.     68.8125
 31.875  16.3125 45.4375 54.0625 25.3125 30.     29.75   12.8125 13.875
 23.5625 43.6875  0.     31.     35.5625 36.     19.1875 19.0625 16.875 ]",[1.74422131e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242913.7693975,50,51,-8144594618283321666,-0.0131523222570016,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385302.2131991,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,50.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[45.1875 12.875  17.     42.875  62.3125 41.3125 50.8125 60.     42.625
 51.75   43.6875 60.3125 36.625  36.8125 56.625  64.25   24.0625 66.
 29.75   12.0625 45.0625 52.5625 24.9375 37.9375 30.5625 11.25   13.125
 22.6875 29.5625 14.4375 31.75   36.3125 37.375  19.625  19.5625 42.1875]",[1.74422139e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744242990.3020494,51,52,-8144594618283321666,-0.0052976692149411,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385305.0779643,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,51.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[ 44.4375  13.9375  19.375   42.1875  61.25    41.0625  50.6875  61.5625
  41.3125  52.125   41.875   56.75    38.125   33.5625  52.5625  64.3125
  16.625   65.8125  31.      12.      44.3125  53.4375  27.3125  37.1875
  30.875   10.0625  13.8125  23.5625  45.1875  17.8125  32.5     33.3125
  36.4375  19.0625  15.375  224.75  ]",[1.74422145e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744243052.6176562,52,53,-8144594618283321666,0.0151478720846357,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385307.5464938,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,52.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[44.     13.125  19.4375 44.1875 61.375  45.625  48.8125 60.0625 41.6875
 54.3125 43.1875 59.375  35.875  35.     56.4375 61.875  20.1875 65.5
 31.875  10.1875 42.375  55.8125 27.0625 29.4375 28.9375 10.5625 14.125
 24.875  32.125  25.5    32.625  33.625  37.     20.625  18.125  42.5625]",[1.74422154e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744243141.4165492,53,54,-8144594618283321666,-0.008333362573202,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385310.1277075,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,53.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[43.6875 13.8125 18.25   46.5625 58.5    46.6875 51.     60.5    42.75
 53.6875 45.5625 57.75   35.125  38.4375 53.8125 64.125  20.125  64.4375
 31.0625 11.25   43.25   53.5625 29.4375 32.0625 30.1875 11.1875 12.625
 23.25   44.9375  0.     31.25   31.125  36.5    19.625  17.25   12.5   ]",[1.74422164e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744243238.3639953,54,55,-8144594618283321666,-0.0268550776578329,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385312.943623,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1.1997813580787543e+18,54.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[43.9375 13.875  18.75   44.375  59.125  38.75   49.9375 58.5    42.6875
 50.5    43.4375 60.5    40.375  36.6875 56.875  66.8125 19.     64.375
 32.5    11.125  47.0625 53.625  29.6875 30.625  31.875  10.375  13.375
 23.3125 30.125  15.375  31.25   28.8125 37.25   21.875  20.8125 17.6875]",[1.7442217e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243296.6884923,55,56,-8144594618283321666,-0.0076911507098683,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385315.34111,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1.1997813580787543e+18,55.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[174.875    0.       0.       0.       0.       0.      43.125    0.
   0.       0.       0.       0.       0.       0.       0.      46.1875
   0.       0.      11.3125   0.      30.8125  42.5    104.375    0.
   0.       0.      11.      22.3125   0.       0.      25.4375  29.125
  32.8125   0.       0.       0.    ]",[1.74422178e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243376.924727,56,57,-8144594618283321666,-1.3886056592472205,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385316.507919,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1.1997813580787543e+18,56.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[39.125  10.5625 18.625  47.8125 59.875  46.1875 47.9375 50.5    17.8125
 50.125  43.375  39.0625 36.75   35.375  58.625  55.25   24.     59.1875
 25.75   15.3125 40.4375 55.5625 24.5    36.375  32.8125 11.0625 13.625
 25.4375 48.125   0.     36.0625 30.8125 39.9375  0.     17.125   0.    ]",[1.74422184e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243442.421396,57,58,-8144594618283321666,1.3634910505593607,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385318.722772,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1.1997813580787543e+18,57.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[38.5625 12.875  16.4375 40.3125 55.8125 41.625  45.1875 55.875  18.3125
 49.     45.     54.8125 39.75   32.9375 55.9375 55.1875 22.25   63.8125
 25.5625 13.125  43.1875 56.4375 24.25   40.6875 33.1875 10.8125 13.
 23.125  26.75    0.     29.4375 32.75   36.4375 19.9375 18.4375  0.    ]",[1.74422191e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243506.7316258,58,59,-8144594618283321666,-0.0151243125943696,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385320.6051052,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1.1997813580787543e+18,58.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[38.5    18.1875 19.875  43.625  60.5625 38.4375 48.6875 54.875  60.1875
 52.375  45.5625 61.3125 39.4375 32.0625 54.5    59.     20.3125 63.4375
 28.75   15.4375 39.6875 54.0625 27.25   37.4375 30.3125  9.8125 13.4375
 25.4375 31.0625 35.875  31.125  26.125  39.4375 25.8125 18.625  52.625 ]",[1.74422197e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243573.4583292,59,60,-8144594618283321666,0.1166324914624737,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385322.5969746,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1.1997813580787543e+18,59.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[ 35.625   10.3125  15.1875  43.375   62.875   39.3125  44.      53.1875
  18.25    52.375   46.1875  57.3125  36.5625  36.6875  51.75    57.125
 138.5     68.75    29.8125  12.1875  39.0625  56.625   25.875   34.8125
  30.5625  12.6875  12.9375  29.5     39.1875  52.0625  31.4375  35.375
  35.625   19.625   17.5625   0.    ]",[1.74422204e+09],0,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1744243638.2529223,60,61,-8144594618283321666,-0.0301246342699207,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385324.513837,[0.1393 0.2667 0.1134 0.     0.1162 0.2121],1.1997813580787543e+18,60.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
